date,temperature,month,seasons,rain,sunlight,wind,mood,walk,temperature_category,wind_category,mood_category
2023-07-14,31,Jul,Summer,0,1,8,39,1,hot,2 light breeze,4 very good
2023-07-15,21,Jul,Summer,0,1,4,35,1,hot,1 light air,4 very good
2023-07-16,34,Jul,Summer,1,0,22,-19,0,hot,4 moderate breeze,1 bad
2023-07-17,13,Jul,Summer,0,1,8,21,1,warm,2 light breeze,3 good
2023-07-18,23,Jul,Summer,0,1,4,43,1,hot,1 light air,4 very good
2023-07-19,18,Jul,Summer,0,1,4,53,1,warm,1 light air,4 very good
2023-07-20,13,Jul,Summer,0,1,5,13,1,warm,1 light air,3 good
2023-07-21,21,Jul,Summer,0,1,0,37,1,hot,0 calm,4 very good
2023-07-22,27,Jul,Summer,0,1,3,38,1,hot,1 light air,4 very good
2023-07-23,35,Jul,Summer,0,1,4,38,1,hot,1 light air,4 very good
2023-07-24,32,Jul,Summer,0,1,4,45,1,hot,1 light air,4 very good
2023-07-25,33,Jul,Summer,0,1,1,29,1,hot,0 calm,3 good
2023-07-26,19,Jul,Summer,0,1,6,30,1,warm,2 light breeze,3 good
2023-07-27,15,Jul,Summer,0,1,5,42,1,warm,1 light air,4 very good
2023-07-28,19,Jul,Summer,0,1,3,41,1,warm,1 light air,4 very good
2023-07-29,23,Jul,Summer,0,1,4,30,1,hot,1 light air,3 good
2023-07-30,27,Jul,Summer,0,1,8,37,1,hot,2 light breeze,4 very good
2023-07-31,35,Jul,Summer,0,1,0,31,1,hot,0 calm,4 very good
2023-08-01,16,Aug,Summer,0,1,9,37,1,warm,2 light breeze,4 very good
2023-08-02,26,Aug,Summer,0,1,10,54,1,hot,2 light breeze,4 very good
2023-08-03,21,Aug,Summer,0,1,8,39,1,hot,2 light breeze,4 very good
2023-08-04,22,Aug,Summer,0,1,1,41,1,hot,0 calm,4 very good
2023-08-05,21,Aug,Summer,0,1,4,30,1,hot,1 light air,3 good
2023-08-06,28,Aug,Summer,0,1,9,37,1,hot,2 light breeze,4 very good
2023-08-07,28,Aug,Summer,0,1,5,54,1,hot,1 light air,4 very good
2023-08-08,25,Aug,Summer,0,1,9,46,1,hot,2 light breeze,4 very good
2023-08-09,17,Aug,Summer,0,1,5,37,1,warm,1 light air,4 very good
2023-08-10,13,Aug,Summer,0,1,1,20,1,warm,0 calm,3 good
2023-08-11,26,Aug,Summer,0,1,0,50,1,hot,0 calm,4 very good
2023-08-12,18,Aug,Summer,0,1,4,27,1,warm,1 light air,3 good
2023-08-13,22,Aug,Summer,0,1,6,42,1,hot,2 light breeze,4 very good
2023-08-14,13,Aug,Summer,1,0,21,-39,1,warm,4 moderate breeze,0 very bad
2023-08-15,23,Aug,Summer,0,1,6,38,1,hot,2 light breeze,4 very good
2023-08-16,21,Aug,Summer,0,1,7,38,1,hot,2 light breeze,4 very good
2023-08-17,24,Aug,Summer,1,0,30,-11,1,hot,5 fresh breeze,1 bad
2023-08-18,19,Aug,Summer,0,1,10,38,1,warm,2 light breeze,4 very good
2023-08-19,18,Aug,Summer,0,1,7,25,1,warm,2 light breeze,3 good
2023-08-20,28,Aug,Summer,0,1,4,50,1,hot,1 light air,4 very good
2023-08-21,26,Aug,Summer,0,1,3,41,1,hot,1 light air,4 very good
2023-08-22,23,Aug,Summer,0,1,1,25,1,hot,0 calm,3 good
2023-08-23,22,Aug,Summer,0,1,8,46,1,hot,2 light breeze,4 very good
2023-08-24,21,Aug,Summer,0,1,0,45,1,hot,0 calm,4 very good
2023-08-25,27,Aug,Summer,0,1,5,49,1,hot,1 light air,4 very good
2023-08-26,23,Aug,Summer,0,1,5,47,1,hot,1 light air,4 very good
2023-08-27,26,Aug,Summer,1,0,22,-1,0,hot,4 moderate breeze,1 bad
2023-08-28,13,Aug,Summer,0,1,2,20,1,warm,1 light air,3 good
2023-08-29,28,Aug,Summer,0,1,4,29,1,hot,1 light air,3 good
2023-08-30,25,Aug,Summer,0,1,7,40,1,hot,2 light breeze,4 very good
2023-08-31,15,Aug,Summer,0,1,5,36,1,warm,1 light air,4 very good
2023-09-01,18,Sep,Autumn,0,1,9,50,1,warm,2 light breeze,4 very good
2023-09-02,19,Sep,Autumn,1,0,28,-10,1,warm,4 moderate breeze,1 bad
2023-09-03,19,Sep,Autumn,0,1,3,35,1,warm,1 light air,4 very good
2023-09-04,18,Sep,Autumn,0,1,2,46,1,warm,1 light air,4 very good
2023-09-05,19,Sep,Autumn,0,1,1,43,1,warm,0 calm,4 very good
2023-09-06,15,Sep,Autumn,0,1,2,43,1,warm,1 light air,4 very good
2023-09-07,19,Sep,Autumn,0,1,5,36,1,warm,1 light air,4 very good
2023-09-08,13,Sep,Autumn,0,1,10,17,1,warm,2 light breeze,3 good
2023-09-09,16,Sep,Autumn,0,1,6,37,1,warm,2 light breeze,4 very good
2023-09-10,15,Sep,Autumn,0,1,5,45,1,warm,1 light air,4 very good
2023-09-11,14,Sep,Autumn,0,1,1,9,1,warm,0 calm,2 okish
2023-09-12,15,Sep,Autumn,0,1,3,37,1,warm,1 light air,4 very good
2023-09-13,10,Sep,Autumn,0,1,25,-31,1,cold,4 moderate breeze,0 very bad
2023-09-14,16,Sep,Autumn,0,1,6,43,1,warm,2 light breeze,4 very good
2023-09-15,10,Sep,Autumn,0,1,15,18,1,cold,3 gentle breeze,3 good
2023-09-16,14,Sep,Autumn,0,1,1,2,1,warm,0 calm,2 okish
2023-09-17,14,Sep,Autumn,0,1,2,22,1,warm,1 light air,3 good
2023-09-18,18,Sep,Autumn,0,1,5,32,1,warm,1 light air,4 very good
2023-09-19,14,Sep,Autumn,0,1,5,3,1,warm,1 light air,2 okish
2023-09-20,15,Sep,Autumn,0,1,5,60,1,warm,1 light air,4 very good
2023-09-21,12,Sep,Autumn,0,1,6,2,1,warm,2 light breeze,2 okish
2023-09-22,19,Sep,Autumn,0,1,2,39,1,warm,1 light air,4 very good
2023-09-23,10,Sep,Autumn,0,1,31,-19,1,cold,5 fresh breeze,1 bad
2023-09-24,14,Sep,Autumn,0,1,7,22,1,warm,2 light breeze,3 good
2023-09-25,19,Sep,Autumn,0,1,4,33,1,warm,1 light air,4 very good
2023-09-26,15,Sep,Autumn,0,1,6,50,1,warm,2 light breeze,4 very good
2023-09-27,11,Sep,Autumn,0,1,5,13,1,warm,1 light air,3 good
2023-09-28,12,Sep,Autumn,0,1,1,28,1,warm,0 calm,3 good
2023-09-29,13,Sep,Autumn,0,1,4,14,1,warm,1 light air,3 good
2023-09-30,16,Sep,Autumn,0,1,9,51,1,warm,2 light breeze,4 very good
2023-10-01,13,Oct,Autumn,0,1,10,23,1,warm,2 light breeze,3 good
2023-10-02,9,Oct,Autumn,0,1,20,-25,1,cold,3 gentle breeze,0 very bad
2023-10-03,12,Oct,Autumn,0,1,5,24,1,warm,1 light air,3 good
2023-10-04,11,Oct,Autumn,0,1,5,18,1,warm,1 light air,3 good
2023-10-05,10,Oct,Autumn,0,1,12,5,1,cold,3 gentle breeze,2 okish
2023-10-06,12,Oct,Autumn,0,1,2,20,1,warm,1 light air,3 good
2023-10-07,14,Oct,Autumn,0,1,2,17,1,warm,1 light air,3 good
2023-10-08,8,Oct,Autumn,0,1,15,6,1,cold,3 gentle breeze,2 okish
2023-10-09,14,Oct,Autumn,0,1,4,11,1,warm,1 light air,3 good
2023-10-10,7,Oct,Autumn,0,1,29,-30,0,cold,5 fresh breeze,0 very bad
2023-10-11,9,Oct,Autumn,0,1,15,18,1,cold,3 gentle breeze,3 good
2023-10-12,14,Oct,Autumn,0,1,0,28,1,warm,0 calm,3 good
2023-10-13,11,Oct,Autumn,0,1,1,18,1,warm,0 calm,3 good
2023-10-14,7,Oct,Autumn,0,1,13,25,1,cold,3 gentle breeze,3 good
2023-10-15,14,Oct,Autumn,1,0,20,-42,0,warm,3 gentle breeze,0 very bad
2023-10-16,8,Oct,Autumn,0,1,20,-29,0,cold,3 gentle breeze,0 very bad
2023-10-17,7,Oct,Autumn,0,1,29,-31,1,cold,5 fresh breeze,0 very bad
2023-10-18,8,Oct,Autumn,0,1,18,19,1,cold,3 gentle breeze,3 good
2023-10-19,7,Oct,Autumn,0,1,14,3,1,cold,3 gentle breeze,2 okish
2023-10-20,11,Oct,Autumn,0,1,9,16,1,warm,2 light breeze,3 good
2023-10-21,7,Oct,Autumn,0,1,23,-27,1,cold,4 moderate breeze,0 very bad
2023-10-22,12,Oct,Autumn,0,1,4,24,1,warm,1 light air,3 good
2023-10-23,7,Oct,Autumn,0,1,17,6,1,cold,3 gentle breeze,2 okish
2023-10-24,7,Oct,Autumn,0,1,13,13,1,cold,3 gentle breeze,3 good
2023-10-25,13,Oct,Autumn,1,0,24,-42,0,warm,4 moderate breeze,0 very bad
2023-10-26,11,Oct,Autumn,0,1,10,5,1,warm,2 light breeze,2 okish
2023-10-27,12,Oct,Autumn,0,1,5,8,1,warm,1 light air,2 okish
2023-10-28,9,Oct,Autumn,0,1,15,3,1,cold,3 gentle breeze,2 okish
2023-10-29,9,Oct,Autumn,0,1,26,-37,0,cold,4 moderate breeze,0 very bad
2023-10-30,10,Oct,Autumn,0,1,29,-20,1,cold,5 fresh breeze,1 bad
2023-10-31,9,Oct,Autumn,0,1,29,-30,0,cold,5 fresh breeze,0 very bad
2023-11-01,3,Nov,Autumn,0,1,20,-13,0,cold,3 gentle breeze,1 bad
2023-11-02,9,Nov,Autumn,0,1,31,-22,0,cold,5 fresh breeze,1 bad
2023-11-03,6,Nov,Autumn,0,1,20,-21,1,cold,3 gentle breeze,1 bad
2023-11-04,7,Nov,Autumn,0,1,30,-34,0,cold,5 fresh breeze,0 very bad
2023-11-05,5,Nov,Autumn,0,1,24,-34,0,cold,4 moderate breeze,0 very bad
2023-11-06,8,Nov,Autumn,0,1,22,-18,0,cold,4 moderate breeze,1 bad
2023-11-07,7,Nov,Autumn,0,1,32,-16,0,cold,5 fresh breeze,1 bad
2023-11-08,4,Nov,Autumn,1,0,33,-33,0,cold,5 fresh breeze,0 very bad
2023-11-09,6,Nov,Autumn,0,1,13,14,1,cold,3 gentle breeze,3 good
2023-11-10,3,Nov,Autumn,0,1,16,11,1,cold,3 gentle breeze,3 good
2023-11-11,3,Nov,Autumn,0,1,12,29,1,cold,3 gentle breeze,3 good
2023-11-12,3,Nov,Autumn,0,1,30,-16,0,cold,5 fresh breeze,1 bad
2023-11-13,8,Nov,Autumn,0,1,17,24,1,cold,3 gentle breeze,3 good
2023-11-14,4,Nov,Autumn,0,1,10,19,1,cold,2 light breeze,3 good
2023-11-15,7,Nov,Autumn,0,1,13,24,1,cold,3 gentle breeze,3 good
2023-11-16,7,Nov,Autumn,0,1,26,-27,1,cold,4 moderate breeze,0 very bad
2023-11-17,9,Nov,Autumn,0,1,17,11,1,cold,3 gentle breeze,3 good
2023-11-18,6,Nov,Autumn,0,1,24,-23,0,cold,4 moderate breeze,1 bad
2023-11-19,7,Nov,Autumn,0,1,19,12,1,cold,3 gentle breeze,3 good
2023-11-20,5,Nov,Autumn,0,1,18,7,1,cold,3 gentle breeze,2 okish
2023-11-21,3,Nov,Autumn,0,1,18,24,1,cold,3 gentle breeze,3 good
2023-11-22,7,Nov,Autumn,0,1,24,-25,1,cold,4 moderate breeze,0 very bad
2023-11-23,9,Nov,Autumn,0,1,18,19,1,cold,3 gentle breeze,3 good
2023-11-24,3,Nov,Autumn,0,1,31,-18,1,cold,5 fresh breeze,1 bad
2023-11-25,9,Nov,Autumn,0,1,25,-29,0,cold,4 moderate breeze,0 very bad
2023-11-26,5,Nov,Autumn,0,1,15,24,1,cold,3 gentle breeze,3 good
2023-11-27,6,Nov,Autumn,0,1,30,-22,0,cold,5 fresh breeze,1 bad
2023-11-28,9,Nov,Autumn,0,1,19,27,1,cold,3 gentle breeze,3 good
2023-11-29,8,Nov,Autumn,0,1,29,-25,1,cold,5 fresh breeze,0 very bad
2023-11-30,9,Nov,Autumn,0,1,26,-33,1,cold,4 moderate breeze,0 very bad
2023-12-01,1,Dec,Winter,0,1,16,8,1,cold,3 gentle breeze,2 okish
2023-12-02,-4,Dec,Winter,0,1,22,-34,0,very cold,4 moderate breeze,0 very bad
2023-12-03,-3,Dec,Winter,0,1,29,-17,1,very cold,5 fresh breeze,1 bad
2023-12-04,-5,Dec,Winter,0,1,28,-36,1,very cold,4 moderate breeze,0 very bad
2023-12-05,5,Dec,Winter,0,1,27,-16,0,cold,4 moderate breeze,1 bad
2023-12-06,-4,Dec,Winter,0,1,15,10,1,very cold,3 gentle breeze,2 okish
2023-12-07,-5,Dec,Winter,0,1,27,-26,1,very cold,4 moderate breeze,0 very bad
2023-12-08,0,Dec,Winter,0,1,24,-27,0,very cold,4 moderate breeze,0 very bad
2023-12-09,3,Dec,Winter,0,1,24,-27,0,cold,4 moderate breeze,0 very bad
2023-12-10,-1,Dec,Winter,0,1,19,12,1,very cold,3 gentle breeze,3 good
2023-12-11,0,Dec,Winter,0,1,24,-19,1,very cold,4 moderate breeze,1 bad
2023-12-12,-4,Dec,Winter,0,1,31,-31,0,very cold,5 fresh breeze,0 very bad
2023-12-13,5,Dec,Winter,0,1,18,18,1,cold,3 gentle breeze,3 good
2023-12-14,0,Dec,Winter,0,1,24,-21,0,very cold,4 moderate breeze,1 bad
2023-12-15,-5,Dec,Winter,0,1,12,28,1,very cold,3 gentle breeze,3 good
2023-12-16,-4,Dec,Winter,0,1,29,-26,0,very cold,5 fresh breeze,0 very bad
2023-12-17,-3,Dec,Winter,1,0,40,-36,0,very cold,6 strong breeze,0 very bad
2023-12-18,-5,Dec,Winter,0,1,16,11,1,very cold,3 gentle breeze,3 good
2023-12-19,0,Dec,Winter,0,1,28,-19,1,very cold,4 moderate breeze,1 bad
2023-12-20,-5,Dec,Winter,0,1,31,-25,0,very cold,5 fresh breeze,0 very bad
2023-12-21,-4,Dec,Winter,0,1,19,18,1,very cold,3 gentle breeze,3 good
2023-12-22,-5,Dec,Winter,1,0,46,-46,0,very cold,6 strong breeze,0 very bad
2023-12-23,-4,Dec,Winter,0,1,20,-35,0,very cold,3 gentle breeze,0 very bad
2023-12-24,-5,Dec,Winter,0,1,18,17,1,very cold,3 gentle breeze,3 good
2023-12-25,-1,Dec,Winter,0,1,13,10,1,very cold,3 gentle breeze,2 okish
2023-12-26,-1,Dec,Winter,0,1,23,-32,0,very cold,4 moderate breeze,0 very bad
2023-12-27,3,Dec,Winter,0,1,30,-25,1,cold,5 fresh breeze,0 very bad
2023-12-28,2,Dec,Winter,0,1,18,11,1,cold,3 gentle breeze,3 good
2023-12-29,-2,Dec,Winter,0,1,30,-20,1,very cold,5 fresh breeze,1 bad
2023-12-30,3,Dec,Winter,0,1,25,-27,0,cold,4 moderate breeze,0 very bad
2023-12-31,-1,Dec,Winter,0,1,28,-24,1,very cold,4 moderate breeze,1 bad
2024-01-01,2,Jan,Winter,1,0,45,-46,0,cold,6 strong breeze,0 very bad
2024-01-02,-5,Jan,Winter,0,1,21,-24,0,very cold,4 moderate breeze,1 bad
2024-01-03,-2,Jan,Winter,0,1,15,24,1,very cold,3 gentle breeze,3 good
2024-01-04,-10,Jan,Winter,0,1,12,18,1,very cold,3 gentle breeze,3 good
2024-01-05,2,Jan,Winter,0,1,26,-27,0,cold,4 moderate breeze,0 very bad
2024-01-06,-6,Jan,Winter,0,1,31,-21,0,very cold,5 fresh breeze,1 bad
2024-01-07,4,Jan,Winter,0,1,15,20,1,cold,3 gentle breeze,3 good
2024-01-08,4,Jan,Winter,0,1,27,-38,0,cold,4 moderate breeze,0 very bad
2024-01-09,-3,Jan,Winter,0,1,21,-25,0,very cold,4 moderate breeze,0 very bad
2024-01-10,4,Jan,Winter,0,1,17,6,1,cold,3 gentle breeze,2 okish
2024-01-11,-5,Jan,Winter,0,1,15,11,1,very cold,3 gentle breeze,3 good
2024-01-12,-5,Jan,Winter,0,1,23,-33,1,very cold,4 moderate breeze,0 very bad
2024-01-13,4,Jan,Winter,0,1,26,-21,1,cold,4 moderate breeze,1 bad
2024-01-14,4,Jan,Winter,0,1,15,11,1,cold,3 gentle breeze,3 good
2024-01-15,-7,Jan,Winter,0,1,18,16,1,very cold,3 gentle breeze,3 good
2024-01-16,-7,Jan,Winter,0,1,22,-36,1,very cold,4 moderate breeze,0 very bad
2024-01-17,0,Jan,Winter,0,1,11,23,1,very cold,2 light breeze,3 good
2024-01-18,-2,Jan,Winter,0,1,24,-23,0,very cold,4 moderate breeze,1 bad
2024-01-19,-2,Jan,Winter,0,1,18,3,1,very cold,3 gentle breeze,2 okish
2024-01-20,-3,Jan,Winter,0,1,24,-29,1,very cold,4 moderate breeze,0 very bad
2024-01-21,-6,Jan,Winter,0,1,12,18,1,very cold,3 gentle breeze,3 good
2024-01-22,-9,Jan,Winter,0,1,24,-35,0,very cold,4 moderate breeze,0 very bad
2024-01-23,3,Jan,Winter,0,1,30,-21,1,cold,5 fresh breeze,1 bad
2024-01-24,-4,Jan,Winter,0,1,22,-35,0,very cold,4 moderate breeze,0 very bad
2024-01-25,-2,Jan,Winter,0,1,26,-17,0,very cold,4 moderate breeze,1 bad
2024-01-26,-8,Jan,Winter,0,1,13,0,1,very cold,3 gentle breeze,1 bad
2024-01-27,-8,Jan,Winter,0,1,12,23,1,very cold,3 gentle breeze,3 good
2024-01-28,-2,Jan,Winter,0,1,23,-22,0,very cold,4 moderate breeze,1 bad
2024-01-29,-3,Jan,Winter,0,1,17,6,1,very cold,3 gentle breeze,2 okish
2024-01-30,-6,Jan,Winter,0,1,30,-29,0,very cold,5 fresh breeze,0 very bad
2024-01-31,-4,Jan,Winter,0,1,23,-40,0,very cold,4 moderate breeze,0 very bad
2024-02-01,-5,Feb,Winter,0,1,22,-19,1,very cold,4 moderate breeze,1 bad
2024-02-02,3,Feb,Winter,1,0,39,-29,1,cold,6 strong breeze,0 very bad
2024-02-03,-3,Feb,Winter,0,1,32,-28,0,very cold,5 fresh breeze,0 very bad
2024-02-04,-5,Feb,Winter,0,1,21,-17,0,very cold,4 moderate breeze,1 bad
2024-02-05,3,Feb,Winter,0,1,25,-24,1,cold,4 moderate breeze,1 bad
2024-02-06,1,Feb,Winter,0,1,15,14,1,cold,3 gentle breeze,3 good
2024-02-07,-5,Feb,Winter,0,1,17,10,1,very cold,3 gentle breeze,2 okish
2024-02-08,3,Feb,Winter,0,1,30,-31,1,cold,5 fresh breeze,0 very bad
2024-02-09,2,Feb,Winter,0,1,30,-22,1,cold,5 fresh breeze,1 bad
2024-02-10,-1,Feb,Winter,0,1,11,14,1,very cold,2 light breeze,3 good
2024-02-11,2,Feb,Winter,0,1,32,-18,1,cold,5 fresh breeze,1 bad
2024-02-12,0,Feb,Winter,0,1,30,-16,1,very cold,5 fresh breeze,1 bad
2024-02-13,2,Feb,Winter,0,1,21,-20,0,cold,4 moderate breeze,1 bad
2024-02-14,6,Feb,Winter,0,1,25,-33,1,cold,4 moderate breeze,0 very bad
2024-02-15,-4,Feb,Winter,0,1,15,11,1,very cold,3 gentle breeze,3 good
2024-02-16,4,Feb,Winter,0,1,19,20,1,cold,3 gentle breeze,3 good
2024-02-17,-5,Feb,Winter,0,1,15,17,1,very cold,3 gentle breeze,3 good
2024-02-18,0,Feb,Winter,0,1,28,-25,0,very cold,4 moderate breeze,0 very bad
2024-02-19,1,Feb,Winter,0,1,29,-11,0,cold,5 fresh breeze,1 bad
2024-02-20,2,Feb,Winter,0,1,23,-13,1,cold,4 moderate breeze,1 bad
2024-02-21,1,Feb,Winter,0,1,15,5,1,cold,3 gentle breeze,2 okish
2024-02-22,6,Feb,Winter,0,1,16,22,1,cold,3 gentle breeze,3 good
2024-02-23,-2,Feb,Winter,0,1,14,6,1,very cold,3 gentle breeze,2 okish
2024-02-24,-2,Feb,Winter,0,1,21,-29,0,very cold,4 moderate breeze,0 very bad
2024-02-25,-3,Feb,Winter,0,1,16,10,1,very cold,3 gentle breeze,2 okish
2024-02-26,-2,Feb,Winter,0,1,26,-19,1,very cold,4 moderate breeze,1 bad
2024-02-27,6,Feb,Winter,0,1,21,-29,1,cold,4 moderate breeze,0 very bad
2024-02-28,-2,Feb,Winter,0,1,23,-17,1,very cold,4 moderate breeze,1 bad
2024-02-29,0,Feb,Winter,0,1,27,-19,1,very cold,4 moderate breeze,1 bad
2024-03-01,5,Mar,Spring,0,1,27,-21,0,cold,4 moderate breeze,1 bad
2024-03-02,9,Mar,Spring,0,1,22,-38,0,cold,4 moderate breeze,0 very bad
2024-03-03,9,Mar,Spring,0,1,25,-38,0,cold,4 moderate breeze,0 very bad
2024-03-04,8,Mar,Spring,0,1,29,-11,1,cold,5 fresh breeze,1 bad
2024-03-05,4,Mar,Spring,0,1,16,12,1,cold,3 gentle breeze,3 good
2024-03-06,5,Mar,Spring,0,1,21,-33,0,cold,4 moderate breeze,0 very bad
2024-03-07,7,Mar,Spring,0,1,22,-31,1,cold,4 moderate breeze,0 very bad
2024-03-08,2,Mar,Spring,0,1,18,5,1,cold,3 gentle breeze,2 okish
2024-03-09,5,Mar,Spring,0,1,31,-26,0,cold,5 fresh breeze,0 very bad
2024-03-10,9,Mar,Spring,0,1,29,-20,1,cold,5 fresh breeze,1 bad
2024-03-11,8,Mar,Spring,0,1,17,6,1,cold,3 gentle breeze,2 okish
2024-03-12,2,Mar,Spring,0,1,22,-24,0,cold,4 moderate breeze,1 bad
2024-03-13,4,Mar,Spring,0,1,21,-26,1,cold,4 moderate breeze,0 very bad
2024-03-14,7,Mar,Spring,1,0,36,-42,0,cold,5 fresh breeze,0 very bad
2024-03-15,3,Mar,Spring,0,1,15,22,1,cold,3 gentle breeze,3 good
2024-03-16,8,Mar,Spring,0,1,29,-26,0,cold,5 fresh breeze,0 very bad
2024-03-17,7,Mar,Spring,0,1,28,-22,0,cold,4 moderate breeze,1 bad
2024-03-18,10,Mar,Spring,0,1,12,11,1,cold,3 gentle breeze,3 good
2024-03-19,2,Mar,Spring,0,1,23,-27,1,cold,4 moderate breeze,0 very bad
2024-03-20,4,Mar,Spring,0,1,12,14,1,cold,3 gentle breeze,3 good
2024-03-21,3,Mar,Spring,0,1,18,8,1,cold,3 gentle breeze,2 okish
2024-03-22,7,Mar,Spring,0,1,21,-25,1,cold,4 moderate breeze,0 very bad
2024-03-23,3,Mar,Spring,0,1,30,-30,0,cold,5 fresh breeze,0 very bad
2024-03-24,4,Mar,Spring,0,1,22,-29,1,cold,4 moderate breeze,0 very bad
2024-03-25,3,Mar,Spring,0,1,25,-23,0,cold,4 moderate breeze,1 bad
2024-03-26,6,Mar,Spring,0,1,26,-19,0,cold,4 moderate breeze,1 bad
2024-03-27,2,Mar,Spring,0,1,19,20,1,cold,3 gentle breeze,3 good
2024-03-28,2,Mar,Spring,0,1,29,-21,1,cold,5 fresh breeze,1 bad
2024-03-29,7,Mar,Spring,0,1,25,-36,1,cold,4 moderate breeze,0 very bad
2024-03-30,3,Mar,Spring,0,1,29,-32,1,cold,5 fresh breeze,0 very bad
2024-03-31,2,Mar,Spring,0,1,29,-30,1,cold,5 fresh breeze,0 very bad
2024-04-01,7,Apr,Spring,0,1,19,17,1,cold,3 gentle breeze,3 good
2024-04-02,11,Apr,Spring,0,1,0,14,1,warm,0 calm,3 good
2024-04-03,8,Apr,Spring,0,1,20,-24,1,cold,3 gentle breeze,1 bad
2024-04-04,12,Apr,Spring,0,1,9,19,1,warm,2 light breeze,3 good
2024-04-05,4,Apr,Spring,0,1,28,-23,0,cold,4 moderate breeze,1 bad
2024-04-06,14,Apr,Spring,0,1,6,7,1,warm,2 light breeze,2 okish
2024-04-07,9,Apr,Spring,0,1,20,-24,0,cold,3 gentle breeze,1 bad
2024-04-08,7,Apr,Spring,0,1,17,4,1,cold,3 gentle breeze,2 okish
2024-04-09,4,Apr,Spring,0,1,30,-30,0,cold,5 fresh breeze,0 very bad
2024-04-10,7,Apr,Spring,0,1,12,26,1,cold,3 gentle breeze,3 good
2024-04-11,7,Apr,Spring,0,1,25,-22,1,cold,4 moderate breeze,1 bad
2024-04-12,11,Apr,Spring,0,1,6,1,1,warm,2 light breeze,2 okish
2024-04-13,9,Apr,Spring,0,1,28,-38,1,cold,4 moderate breeze,0 very bad
2024-04-14,5,Apr,Spring,0,1,32,-27,1,cold,5 fresh breeze,0 very bad
2024-04-15,14,Apr,Spring,0,1,7,10,1,warm,2 light breeze,2 okish
2024-04-16,9,Apr,Spring,0,1,29,-29,1,cold,5 fresh breeze,0 very bad
2024-04-17,6,Apr,Spring,0,1,23,-34,1,cold,4 moderate breeze,0 very bad
2024-04-18,13,Apr,Spring,0,1,8,24,1,warm,2 light breeze,3 good
2024-04-19,14,Apr,Spring,0,1,3,15,1,warm,1 light air,3 good
2024-04-20,4,Apr,Spring,0,1,15,8,1,cold,3 gentle breeze,2 okish
2024-04-21,5,Apr,Spring,0,1,11,9,1,cold,2 light breeze,2 okish
2024-04-22,5,Apr,Spring,0,1,17,20,1,cold,3 gentle breeze,3 good
2024-04-23,5,Apr,Spring,0,1,29,-33,1,cold,5 fresh breeze,0 very bad
2024-04-24,12,Apr,Spring,0,1,7,0,1,warm,2 light breeze,1 bad
2024-04-25,4,Apr,Spring,0,1,14,14,1,cold,3 gentle breeze,3 good
2024-04-26,4,Apr,Spring,0,1,30,-37,1,cold,5 fresh breeze,0 very bad
2024-04-27,8,Apr,Spring,0,1,24,-20,0,cold,4 moderate breeze,1 bad
2024-04-28,6,Apr,Spring,0,1,30,-37,1,cold,5 fresh breeze,0 very bad
2024-04-29,9,Apr,Spring,0,1,29,-25,1,cold,5 fresh breeze,0 very bad
2024-04-30,12,Apr,Spring,0,1,1,22,1,warm,0 calm,3 good
2024-05-01,16,May,Spring,0,1,5,53,1,warm,1 light air,4 very good
2024-05-02,16,May,Spring,0,1,7,55,1,warm,2 light breeze,4 very good
2024-05-03,14,May,Spring,0,1,6,17,1,warm,2 light breeze,3 good
2024-05-04,8,May,Spring,0,1,25,-35,1,cold,4 moderate breeze,0 very bad
2024-05-05,17,May,Spring,0,1,10,24,1,warm,2 light breeze,3 good
2024-05-06,11,May,Spring,0,1,5,9,1,warm,1 light air,2 okish
2024-05-07,13,May,Spring,0,1,5,22,1,warm,1 light air,3 good
2024-05-08,12,May,Spring,0,1,0,20,1,warm,0 calm,3 good
2024-05-09,11,May,Spring,0,1,5,9,1,warm,1 light air,2 okish
2024-05-10,13,May,Spring,0,1,6,8,1,warm,2 light breeze,2 okish
2024-05-11,8,May,Spring,0,1,27,-31,1,cold,4 moderate breeze,0 very bad
2024-05-12,9,May,Spring,0,1,14,17,1,cold,3 gentle breeze,3 good
2024-05-13,13,May,Spring,0,1,2,16,1,warm,1 light air,3 good
2024-05-14,13,May,Spring,0,1,7,18,1,warm,2 light breeze,3 good
2024-05-15,16,May,Spring,0,1,5,43,1,warm,1 light air,4 very good
2024-05-16,10,May,Spring,0,1,20,-24,0,cold,3 gentle breeze,1 bad
2024-05-17,8,May,Spring,0,1,16,17,1,cold,3 gentle breeze,3 good
2024-05-18,10,May,Spring,0,1,27,-18,0,cold,4 moderate breeze,1 bad
2024-05-19,15,May,Spring,0,1,8,32,1,warm,2 light breeze,4 very good
2024-05-20,9,May,Spring,0,1,31,-32,0,cold,5 fresh breeze,0 very bad
2024-05-21,9,May,Spring,0,1,15,26,1,cold,3 gentle breeze,3 good
2024-05-22,8,May,Spring,0,1,16,24,1,cold,3 gentle breeze,3 good
2024-05-23,12,May,Spring,0,1,7,18,1,warm,2 light breeze,3 good
2024-05-24,15,May,Spring,0,1,1,43,1,warm,0 calm,4 very good
2024-05-25,17,May,Spring,0,1,6,31,1,warm,2 light breeze,4 very good
2024-05-26,11,May,Spring,0,1,1,11,1,warm,0 calm,3 good
2024-05-27,15,May,Spring,0,1,5,35,1,warm,1 light air,4 very good
