date,temperature,month,seasons,rain,sunlight,wind,mood,walk,temperature_category,wind_category,mood_category
2023-07-13,34,Jul,Summer,0,1,4,38,1,hot,1 light air,4 very good
2023-07-14,28,Jul,Summer,0,1,10,54,1,hot,2 light breeze,4 very good
2023-07-15,21,Jul,Summer,0,1,6,51,1,hot,2 light breeze,4 very good
2023-07-16,20,Jul,Summer,0,1,6,35,1,warm,2 light breeze,4 very good
2023-07-17,29,Jul,Summer,0,1,7,30,1,hot,2 light breeze,3 good
2023-07-18,20,Jul,Summer,0,1,8,25,1,warm,2 light breeze,3 good
2023-07-19,28,Jul,Summer,0,1,10,46,1,hot,2 light breeze,4 very good
2023-07-20,20,Jul,Summer,1,0,21,-10,0,warm,4 moderate breeze,1 bad
2023-07-21,34,Jul,Summer,0,1,2,34,1,hot,1 light air,4 very good
2023-07-22,33,Jul,Summer,0,1,5,45,1,hot,1 light air,4 very good
2023-07-23,14,Jul,Summer,0,1,9,19,1,warm,2 light breeze,3 good
2023-07-24,18,Jul,Summer,1,0,33,-13,1,warm,5 fresh breeze,1 bad
2023-07-25,21,Jul,Summer,0,1,3,31,1,hot,1 light air,4 very good
2023-07-26,26,Jul,Summer,0,1,6,42,1,hot,2 light breeze,4 very good
2023-07-27,35,Jul,Summer,0,1,4,57,1,hot,1 light air,4 very good
2023-07-28,31,Jul,Summer,0,1,1,35,1,hot,0 calm,4 very good
2023-07-29,28,Jul,Summer,0,1,6,33,1,hot,2 light breeze,4 very good
2023-07-30,25,Jul,Summer,0,1,6,55,1,hot,2 light breeze,4 very good
2023-07-31,25,Jul,Summer,0,1,3,41,1,hot,1 light air,4 very good
2023-08-01,13,Aug,Summer,0,1,3,10,1,warm,1 light air,2 okish
2023-08-02,26,Aug,Summer,0,1,4,32,1,hot,1 light air,4 very good
2023-08-03,25,Aug,Summer,0,1,1,55,1,hot,0 calm,4 very good
2023-08-04,13,Aug,Summer,0,1,6,21,1,warm,2 light breeze,3 good
2023-08-05,15,Aug,Summer,0,1,5,44,1,warm,1 light air,4 very good
2023-08-06,20,Aug,Summer,0,1,7,36,1,warm,2 light breeze,4 very good
2023-08-07,15,Aug,Summer,0,1,3,40,1,warm,1 light air,4 very good
2023-08-08,19,Aug,Summer,0,1,8,45,1,warm,2 light breeze,4 very good
2023-08-09,27,Aug,Summer,0,1,8,54,1,hot,2 light breeze,4 very good
2023-08-10,18,Aug,Summer,0,1,7,46,1,warm,2 light breeze,4 very good
2023-08-11,20,Aug,Summer,0,1,2,41,1,warm,1 light air,4 very good
2023-08-12,19,Aug,Summer,0,1,3,44,1,warm,1 light air,4 very good
2023-08-13,15,Aug,Summer,0,1,6,41,1,warm,2 light breeze,4 very good
2023-08-14,23,Aug,Summer,0,1,4,40,1,hot,1 light air,4 very good
2023-08-15,25,Aug,Summer,0,1,4,36,1,hot,1 light air,4 very good
2023-08-16,19,Aug,Summer,0,1,4,44,1,warm,1 light air,4 very good
2023-08-17,17,Aug,Summer,0,1,6,35,1,warm,2 light breeze,4 very good
2023-08-18,28,Aug,Summer,0,1,9,51,1,hot,2 light breeze,4 very good
2023-08-19,27,Aug,Summer,0,1,2,54,1,hot,1 light air,4 very good
2023-08-20,17,Aug,Summer,0,1,5,54,1,warm,1 light air,4 very good
2023-08-21,16,Aug,Summer,0,1,7,59,1,warm,2 light breeze,4 very good
2023-08-22,16,Aug,Summer,0,1,7,33,1,warm,2 light breeze,4 very good
2023-08-23,14,Aug,Summer,0,1,7,6,1,warm,2 light breeze,2 okish
2023-08-24,28,Aug,Summer,0,1,5,40,1,hot,1 light air,4 very good
2023-08-25,24,Aug,Summer,0,1,5,40,1,hot,1 light air,4 very good
2023-08-26,19,Aug,Summer,0,1,4,53,1,warm,1 light air,4 very good
2023-08-27,25,Aug,Summer,0,1,6,43,1,hot,2 light breeze,4 very good
2023-08-28,13,Aug,Summer,0,1,3,17,1,warm,1 light air,3 good
2023-08-29,14,Aug,Summer,0,1,8,0,0,warm,2 light breeze,1 bad
2023-08-30,25,Aug,Summer,0,1,4,30,1,hot,1 light air,3 good
2023-08-31,23,Aug,Summer,0,1,2,37,1,hot,1 light air,4 very good
2023-09-01,13,Sep,Autumn,0,1,3,17,1,warm,1 light air,3 good
2023-09-02,12,Sep,Autumn,0,1,10,16,1,warm,2 light breeze,3 good
2023-09-03,13,Sep,Autumn,0,1,7,8,1,warm,2 light breeze,2 okish
2023-09-04,15,Sep,Autumn,0,1,8,51,1,warm,2 light breeze,4 very good
2023-09-05,12,Sep,Autumn,0,1,4,17,1,warm,1 light air,3 good
2023-09-06,15,Sep,Autumn,0,1,3,29,1,warm,1 light air,3 good
2023-09-07,11,Sep,Autumn,0,1,6,5,1,warm,2 light breeze,2 okish
2023-09-08,13,Sep,Autumn,0,1,4,20,1,warm,1 light air,3 good
2023-09-09,14,Sep,Autumn,0,1,4,3,1,warm,1 light air,2 okish
2023-09-10,10,Sep,Autumn,0,1,16,7,1,cold,3 gentle breeze,2 okish
2023-09-11,18,Sep,Autumn,0,1,8,53,1,warm,2 light breeze,4 very good
2023-09-12,18,Sep,Autumn,0,1,5,42,1,warm,1 light air,4 very good
2023-09-13,14,Sep,Autumn,0,1,9,8,1,warm,2 light breeze,2 okish
2023-09-14,11,Sep,Autumn,0,1,5,15,1,warm,1 light air,3 good
2023-09-15,18,Sep,Autumn,0,1,3,30,1,warm,1 light air,3 good
2023-09-16,14,Sep,Autumn,0,1,1,21,1,warm,0 calm,3 good
2023-09-17,14,Sep,Autumn,0,1,5,25,1,warm,1 light air,3 good
2023-09-18,16,Sep,Autumn,0,1,2,56,1,warm,1 light air,4 very good
2023-09-19,19,Sep,Autumn,0,1,3,29,1,warm,1 light air,3 good
2023-09-20,12,Sep,Autumn,0,1,4,19,1,warm,1 light air,3 good
2023-09-21,16,Sep,Autumn,0,1,5,53,1,warm,1 light air,4 very good
2023-09-22,16,Sep,Autumn,0,1,8,31,1,warm,2 light breeze,4 very good
2023-09-23,18,Sep,Autumn,0,1,4,39,1,warm,1 light air,4 very good
2023-09-24,14,Sep,Autumn,0,1,4,15,1,warm,1 light air,3 good
2023-09-25,14,Sep,Autumn,0,1,5,26,1,warm,1 light air,3 good
2023-09-26,14,Sep,Autumn,0,1,4,13,1,warm,1 light air,3 good
2023-09-27,17,Sep,Autumn,0,1,7,46,1,warm,2 light breeze,4 very good
2023-09-28,17,Sep,Autumn,1,0,21,-19,0,warm,4 moderate breeze,1 bad
2023-09-29,19,Sep,Autumn,0,1,3,48,1,warm,1 light air,4 very good
2023-09-30,13,Sep,Autumn,0,1,4,11,1,warm,1 light air,3 good
2023-10-01,10,Oct,Autumn,0,1,12,20,1,cold,3 gentle breeze,3 good
2023-10-02,14,Oct,Autumn,0,1,6,10,1,warm,2 light breeze,2 okish
2023-10-03,8,Oct,Autumn,0,1,25,-30,0,cold,4 moderate breeze,0 very bad
2023-10-04,12,Oct,Autumn,1,0,20,-47,0,warm,3 gentle breeze,0 very bad
2023-10-05,7,Oct,Autumn,1,0,49,-29,0,cold,6 strong breeze,0 very bad
2023-10-06,12,Oct,Autumn,0,1,4,14,1,warm,1 light air,3 good
2023-10-07,7,Oct,Autumn,0,1,28,-23,1,cold,4 moderate breeze,1 bad
2023-10-08,12,Oct,Autumn,0,1,6,6,1,warm,2 light breeze,2 okish
2023-10-09,10,Oct,Autumn,0,1,19,5,1,cold,3 gentle breeze,2 okish
2023-10-10,14,Oct,Autumn,0,1,4,18,1,warm,1 light air,3 good
2023-10-11,14,Oct,Autumn,0,1,4,20,1,warm,1 light air,3 good
2023-10-12,14,Oct,Autumn,0,1,2,24,1,warm,1 light air,3 good
2023-10-13,13,Oct,Autumn,0,1,4,18,1,warm,1 light air,3 good
2023-10-14,12,Oct,Autumn,0,1,8,8,1,warm,2 light breeze,2 okish
2023-10-15,9,Oct,Autumn,0,1,21,-35,0,cold,4 moderate breeze,0 very bad
2023-10-16,14,Oct,Autumn,0,1,5,12,1,warm,1 light air,3 good
2023-10-17,14,Oct,Autumn,1,0,22,-53,0,warm,4 moderate breeze,0 very bad
2023-10-18,10,Oct,Autumn,0,1,11,3,1,cold,2 light breeze,2 okish
2023-10-19,10,Oct,Autumn,0,1,26,-35,0,cold,4 moderate breeze,0 very bad
2023-10-20,12,Oct,Autumn,0,1,2,4,1,warm,1 light air,2 okish
2023-10-21,12,Oct,Autumn,0,1,6,23,1,warm,2 light breeze,3 good
2023-10-22,9,Oct,Autumn,0,1,17,17,1,cold,3 gentle breeze,3 good
2023-10-23,11,Oct,Autumn,0,1,6,20,1,warm,2 light breeze,3 good
2023-10-24,13,Oct,Autumn,0,1,5,29,1,warm,1 light air,3 good
2023-10-25,9,Oct,Autumn,0,1,33,-26,0,cold,5 fresh breeze,0 very bad
2023-10-26,7,Oct,Autumn,0,1,17,8,1,cold,3 gentle breeze,2 okish
2023-10-27,9,Oct,Autumn,0,1,16,9,1,cold,3 gentle breeze,2 okish
2023-10-28,11,Oct,Autumn,0,1,2,6,1,warm,1 light air,2 okish
2023-10-29,10,Oct,Autumn,0,1,26,-35,0,cold,4 moderate breeze,0 very bad
2023-10-30,7,Oct,Autumn,0,1,14,25,1,cold,3 gentle breeze,3 good
2023-10-31,14,Oct,Autumn,0,1,2,0,0,warm,1 light air,1 bad
2023-11-01,6,Nov,Autumn,1,0,31,-51,0,cold,5 fresh breeze,0 very bad
2023-11-02,8,Nov,Autumn,0,1,23,-28,0,cold,4 moderate breeze,0 very bad
2023-11-03,6,Nov,Autumn,0,1,23,-31,1,cold,4 moderate breeze,0 very bad
2023-11-04,5,Nov,Autumn,0,1,32,-28,0,cold,5 fresh breeze,0 very bad
2023-11-05,6,Nov,Autumn,0,1,24,-38,1,cold,4 moderate breeze,0 very bad
2023-11-06,3,Nov,Autumn,0,1,25,-29,1,cold,4 moderate breeze,0 very bad
2023-11-07,9,Nov,Autumn,0,1,20,-27,0,cold,3 gentle breeze,0 very bad
2023-11-08,3,Nov,Autumn,0,1,20,-17,1,cold,3 gentle breeze,1 bad
2023-11-09,9,Nov,Autumn,0,1,14,18,1,cold,3 gentle breeze,3 good
2023-11-10,7,Nov,Autumn,0,1,29,-21,0,cold,5 fresh breeze,1 bad
2023-11-11,4,Nov,Autumn,0,1,20,-29,1,cold,3 gentle breeze,0 very bad
2023-11-12,5,Nov,Autumn,0,1,16,9,1,cold,3 gentle breeze,2 okish
2023-11-13,9,Nov,Autumn,0,1,18,29,1,cold,3 gentle breeze,3 good
2023-11-14,8,Nov,Autumn,0,1,15,5,1,cold,3 gentle breeze,2 okish
2023-11-15,3,Nov,Autumn,0,1,28,-22,1,cold,4 moderate breeze,1 bad
2023-11-16,4,Nov,Autumn,0,1,13,26,1,cold,3 gentle breeze,3 good
2023-11-17,5,Nov,Autumn,0,1,29,-22,0,cold,5 fresh breeze,1 bad
2023-11-18,4,Nov,Autumn,0,1,19,13,1,cold,3 gentle breeze,3 good
2023-11-19,7,Nov,Autumn,0,1,30,-29,1,cold,5 fresh breeze,0 very bad
2023-11-20,5,Nov,Autumn,1,0,40,-23,0,cold,6 strong breeze,1 bad
2023-11-21,4,Nov,Autumn,0,1,21,-20,0,cold,4 moderate breeze,1 bad
2023-11-22,5,Nov,Autumn,0,1,33,-24,0,cold,5 fresh breeze,1 bad
2023-11-23,6,Nov,Autumn,0,1,11,6,1,cold,2 light breeze,2 okish
2023-11-24,6,Nov,Autumn,0,1,20,-19,1,cold,3 gentle breeze,1 bad
2023-11-25,8,Nov,Autumn,0,1,34,-33,1,cold,5 fresh breeze,0 very bad
2023-11-26,8,Nov,Autumn,0,1,24,-29,1,cold,4 moderate breeze,0 very bad
2023-11-27,5,Nov,Autumn,0,1,30,-31,1,cold,5 fresh breeze,0 very bad
2023-11-28,4,Nov,Autumn,0,1,28,-15,0,cold,4 moderate breeze,1 bad
2023-11-29,5,Nov,Autumn,0,1,12,19,1,cold,3 gentle breeze,3 good
2023-11-30,7,Nov,Autumn,0,1,28,-33,1,cold,4 moderate breeze,0 very bad
2023-12-01,5,Dec,Winter,1,0,30,-31,1,cold,5 fresh breeze,0 very bad
2023-12-02,-3,Dec,Winter,0,1,16,13,1,very cold,3 gentle breeze,3 good
2023-12-03,-3,Dec,Winter,1,0,50,-24,1,very cold,6 strong breeze,1 bad
2023-12-04,1,Dec,Winter,0,1,28,-22,1,cold,4 moderate breeze,1 bad
2023-12-05,1,Dec,Winter,0,1,17,13,1,cold,3 gentle breeze,3 good
2023-12-06,2,Dec,Winter,0,1,30,-17,1,cold,5 fresh breeze,1 bad
2023-12-07,2,Dec,Winter,0,1,21,-27,0,cold,4 moderate breeze,0 very bad
2023-12-08,-1,Dec,Winter,1,0,35,-48,0,very cold,5 fresh breeze,0 very bad
2023-12-09,3,Dec,Winter,0,1,11,12,1,cold,2 light breeze,3 good
2023-12-10,-3,Dec,Winter,0,1,30,-22,0,very cold,5 fresh breeze,1 bad
2023-12-11,5,Dec,Winter,0,1,29,-29,1,cold,5 fresh breeze,0 very bad
2023-12-12,1,Dec,Winter,0,1,30,-29,0,cold,5 fresh breeze,0 very bad
2023-12-13,0,Dec,Winter,0,1,11,7,1,very cold,2 light breeze,2 okish
2023-12-14,-3,Dec,Winter,0,1,18,24,1,very cold,3 gentle breeze,3 good
2023-12-15,0,Dec,Winter,0,1,19,28,1,very cold,3 gentle breeze,3 good
2023-12-16,1,Dec,Winter,0,1,25,-38,0,cold,4 moderate breeze,0 very bad
2023-12-17,-5,Dec,Winter,0,1,27,-20,1,very cold,4 moderate breeze,1 bad
2023-12-18,1,Dec,Winter,0,1,30,-35,0,cold,5 fresh breeze,0 very bad
2023-12-19,-2,Dec,Winter,0,1,31,-18,1,very cold,5 fresh breeze,1 bad
2023-12-20,-5,Dec,Winter,0,1,11,9,1,very cold,2 light breeze,2 okish
2023-12-21,5,Dec,Winter,0,1,18,23,1,cold,3 gentle breeze,3 good
2023-12-22,-5,Dec,Winter,0,1,26,-29,1,very cold,4 moderate breeze,0 very bad
2023-12-23,-5,Dec,Winter,0,1,13,6,1,very cold,3 gentle breeze,2 okish
2023-12-24,4,Dec,Winter,0,1,33,-24,0,cold,5 fresh breeze,1 bad
2023-12-25,1,Dec,Winter,0,1,12,2,1,cold,3 gentle breeze,2 okish
2023-12-26,2,Dec,Winter,0,1,20,-18,1,cold,3 gentle breeze,1 bad
2023-12-27,3,Dec,Winter,0,1,28,-36,0,cold,4 moderate breeze,0 very bad
2023-12-28,2,Dec,Winter,0,1,13,7,1,cold,3 gentle breeze,2 okish
2023-12-29,1,Dec,Winter,0,1,15,7,1,cold,3 gentle breeze,2 okish
2023-12-30,0,Dec,Winter,0,1,25,-27,1,very cold,4 moderate breeze,0 very bad
2023-12-31,-4,Dec,Winter,0,1,27,-22,1,very cold,4 moderate breeze,1 bad
2024-01-01,-6,Jan,Winter,0,1,17,7,1,very cold,3 gentle breeze,2 okish
2024-01-02,-10,Jan,Winter,0,1,12,20,1,very cold,3 gentle breeze,3 good
2024-01-03,-6,Jan,Winter,0,1,22,-21,0,very cold,4 moderate breeze,1 bad
2024-01-04,-6,Jan,Winter,1,0,41,-47,0,very cold,6 strong breeze,0 very bad
2024-01-05,-7,Jan,Winter,0,1,23,-28,1,very cold,4 moderate breeze,0 very bad
2024-01-06,-3,Jan,Winter,0,1,34,-23,0,very cold,5 fresh breeze,1 bad
2024-01-07,-2,Jan,Winter,0,1,26,-29,1,very cold,4 moderate breeze,0 very bad
2024-01-08,-7,Jan,Winter,0,1,12,17,1,very cold,3 gentle breeze,3 good
2024-01-09,2,Jan,Winter,0,1,25,-17,0,cold,4 moderate breeze,1 bad
2024-01-10,2,Jan,Winter,0,1,16,17,1,cold,3 gentle breeze,3 good
2024-01-11,-3,Jan,Winter,0,1,27,-28,1,very cold,4 moderate breeze,0 very bad
2024-01-12,-10,Jan,Winter,0,1,31,-10,1,very cold,5 fresh breeze,1 bad
2024-01-13,-3,Jan,Winter,0,1,18,1,1,very cold,3 gentle breeze,2 okish
2024-01-14,2,Jan,Winter,0,1,32,-27,0,cold,5 fresh breeze,0 very bad
2024-01-15,-4,Jan,Winter,0,1,19,9,1,very cold,3 gentle breeze,2 okish
2024-01-16,-6,Jan,Winter,0,1,19,12,1,very cold,3 gentle breeze,3 good
2024-01-17,4,Jan,Winter,0,1,11,24,1,cold,2 light breeze,3 good
2024-01-18,-6,Jan,Winter,1,0,49,-41,0,very cold,6 strong breeze,0 very bad
2024-01-19,1,Jan,Winter,0,1,25,-32,0,cold,4 moderate breeze,0 very bad
2024-01-20,-1,Jan,Winter,0,1,21,-13,1,very cold,4 moderate breeze,1 bad
2024-01-21,-2,Jan,Winter,0,1,16,9,1,very cold,3 gentle breeze,2 okish
2024-01-22,-10,Jan,Winter,0,1,21,-25,0,very cold,4 moderate breeze,0 very bad
2024-01-23,-9,Jan,Winter,1,0,41,-43,0,very cold,6 strong breeze,0 very bad
2024-01-24,-8,Jan,Winter,0,1,14,8,1,very cold,3 gentle breeze,2 okish
2024-01-25,1,Jan,Winter,0,1,16,11,1,cold,3 gentle breeze,3 good
2024-01-26,-4,Jan,Winter,0,1,29,-20,1,very cold,5 fresh breeze,1 bad
2024-01-27,-7,Jan,Winter,0,1,23,-30,0,very cold,4 moderate breeze,0 very bad
2024-01-28,-10,Jan,Winter,0,1,33,-21,0,very cold,5 fresh breeze,1 bad
2024-01-29,-9,Jan,Winter,0,1,27,-36,0,very cold,4 moderate breeze,0 very bad
2024-01-30,3,Jan,Winter,1,0,44,-42,0,cold,6 strong breeze,0 very bad
2024-01-31,-9,Jan,Winter,0,1,31,-19,1,very cold,5 fresh breeze,1 bad
2024-02-01,1,Feb,Winter,0,1,14,16,1,cold,3 gentle breeze,3 good
2024-02-02,1,Feb,Winter,0,1,22,-22,0,cold,4 moderate breeze,1 bad
2024-02-03,2,Feb,Winter,0,1,14,10,1,cold,3 gentle breeze,2 okish
2024-02-04,3,Feb,Winter,0,1,11,9,1,cold,2 light breeze,2 okish
2024-02-05,3,Feb,Winter,0,1,19,20,1,cold,3 gentle breeze,3 good
2024-02-06,-5,Feb,Winter,0,1,23,-21,0,very cold,4 moderate breeze,1 bad
2024-02-07,5,Feb,Winter,0,1,29,-30,0,cold,5 fresh breeze,0 very bad
2024-02-08,3,Feb,Winter,0,1,24,-36,0,cold,4 moderate breeze,0 very bad
2024-02-09,-3,Feb,Winter,0,1,25,-11,1,very cold,4 moderate breeze,1 bad
2024-02-10,-5,Feb,Winter,0,1,13,29,1,very cold,3 gentle breeze,3 good
2024-02-11,3,Feb,Winter,0,1,15,6,1,cold,3 gentle breeze,2 okish
2024-02-12,-4,Feb,Winter,0,1,21,-20,0,very cold,4 moderate breeze,1 bad
2024-02-13,5,Feb,Winter,0,1,26,-29,1,cold,4 moderate breeze,0 very bad
2024-02-14,0,Feb,Winter,0,1,28,-28,0,very cold,4 moderate breeze,0 very bad
2024-02-15,4,Feb,Winter,0,1,31,-15,0,cold,5 fresh breeze,1 bad
2024-02-16,-4,Feb,Winter,0,1,21,-30,0,very cold,4 moderate breeze,0 very bad
2024-02-17,5,Feb,Winter,0,1,30,-26,1,cold,5 fresh breeze,0 very bad
2024-02-18,1,Feb,Winter,0,1,23,-25,1,cold,4 moderate breeze,0 very bad
2024-02-19,4,Feb,Winter,0,1,24,-24,0,cold,4 moderate breeze,1 bad
2024-02-20,-1,Feb,Winter,0,1,23,-24,1,very cold,4 moderate breeze,1 bad
2024-02-21,-1,Feb,Winter,0,1,31,-17,1,very cold,5 fresh breeze,1 bad
2024-02-22,6,Feb,Winter,0,1,18,18,1,cold,3 gentle breeze,3 good
2024-02-23,2,Feb,Winter,0,1,29,-40,0,cold,5 fresh breeze,0 very bad
2024-02-24,-3,Feb,Winter,0,1,24,-29,1,very cold,4 moderate breeze,0 very bad
2024-02-25,1,Feb,Winter,0,1,23,-20,1,cold,4 moderate breeze,1 bad
2024-02-26,5,Feb,Winter,0,1,20,-32,0,cold,3 gentle breeze,0 very bad
2024-02-27,3,Feb,Winter,0,1,28,-25,0,cold,4 moderate breeze,0 very bad
2024-02-28,6,Feb,Winter,0,1,19,22,1,cold,3 gentle breeze,3 good
2024-02-29,2,Feb,Winter,0,1,33,-31,0,cold,5 fresh breeze,0 very bad
2024-03-01,9,Mar,Spring,0,1,11,22,1,cold,2 light breeze,3 good
2024-03-02,5,Mar,Spring,0,1,15,24,1,cold,3 gentle breeze,3 good
2024-03-03,6,Mar,Spring,0,1,23,-25,1,cold,4 moderate breeze,0 very bad
2024-03-04,5,Mar,Spring,0,1,27,-27,0,cold,4 moderate breeze,0 very bad
2024-03-05,7,Mar,Spring,0,1,30,-26,0,cold,5 fresh breeze,0 very bad
2024-03-06,4,Mar,Spring,0,1,29,-23,1,cold,5 fresh breeze,1 bad
2024-03-07,8,Mar,Spring,0,1,32,-33,1,cold,5 fresh breeze,0 very bad
2024-03-08,6,Mar,Spring,0,1,25,-21,0,cold,4 moderate breeze,1 bad
2024-03-09,6,Mar,Spring,0,1,24,-28,0,cold,4 moderate breeze,0 very bad
2024-03-10,9,Mar,Spring,0,1,24,-29,1,cold,4 moderate breeze,0 very bad
2024-03-11,6,Mar,Spring,0,1,26,-39,0,cold,4 moderate breeze,0 very bad
2024-03-12,2,Mar,Spring,0,1,27,-15,0,cold,4 moderate breeze,1 bad
2024-03-13,9,Mar,Spring,0,1,19,14,1,cold,3 gentle breeze,3 good
2024-03-14,6,Mar,Spring,0,1,24,-37,0,cold,4 moderate breeze,0 very bad
2024-03-15,2,Mar,Spring,0,1,26,-29,0,cold,4 moderate breeze,0 very bad
2024-03-16,7,Mar,Spring,0,1,18,13,1,cold,3 gentle breeze,3 good
2024-03-17,2,Mar,Spring,0,1,33,-33,0,cold,5 fresh breeze,0 very bad
2024-03-18,10,Mar,Spring,0,1,15,9,1,cold,3 gentle breeze,2 okish
2024-03-19,9,Mar,Spring,0,1,24,-31,0,cold,4 moderate breeze,0 very bad
2024-03-20,4,Mar,Spring,0,1,20,-30,0,cold,3 gentle breeze,0 very bad
2024-03-21,9,Mar,Spring,0,1,20,-34,0,cold,3 gentle breeze,0 very bad
2024-03-22,5,Mar,Spring,0,1,30,-29,1,cold,5 fresh breeze,0 very bad
2024-03-23,8,Mar,Spring,0,1,27,-28,0,cold,4 moderate breeze,0 very bad
2024-03-24,3,Mar,Spring,0,1,21,-26,0,cold,4 moderate breeze,0 very bad
2024-03-25,4,Mar,Spring,0,1,14,18,1,cold,3 gentle breeze,3 good
2024-03-26,9,Mar,Spring,0,1,33,-19,1,cold,5 fresh breeze,1 bad
2024-03-27,10,Mar,Spring,0,1,14,11,1,cold,3 gentle breeze,3 good
2024-03-28,5,Mar,Spring,0,1,21,-33,1,cold,4 moderate breeze,0 very bad
2024-03-29,9,Mar,Spring,0,1,14,20,1,cold,3 gentle breeze,3 good
2024-03-30,4,Mar,Spring,0,1,27,-12,1,cold,4 moderate breeze,1 bad
2024-03-31,10,Mar,Spring,0,1,18,12,1,cold,3 gentle breeze,3 good
2024-04-01,11,Apr,Spring,0,1,4,11,1,warm,1 light air,3 good
2024-04-02,4,Apr,Spring,0,1,26,-28,1,cold,4 moderate breeze,0 very bad
2024-04-03,13,Apr,Spring,0,1,7,10,1,warm,2 light breeze,2 okish
2024-04-04,9,Apr,Spring,0,1,18,15,1,cold,3 gentle breeze,3 good
2024-04-05,9,Apr,Spring,0,1,20,-20,0,cold,3 gentle breeze,1 bad
2024-04-06,14,Apr,Spring,0,1,4,5,1,warm,1 light air,2 okish
2024-04-07,5,Apr,Spring,0,1,30,-24,1,cold,5 fresh breeze,1 bad
2024-04-08,6,Apr,Spring,0,1,19,10,1,cold,3 gentle breeze,2 okish
2024-04-09,14,Apr,Spring,0,1,5,20,1,warm,1 light air,3 good
2024-04-10,4,Apr,Spring,0,1,11,16,1,cold,2 light breeze,3 good
2024-04-11,4,Apr,Spring,0,1,15,14,1,cold,3 gentle breeze,3 good
2024-04-12,6,Apr,Spring,0,1,31,-27,1,cold,5 fresh breeze,0 very bad
2024-04-13,7,Apr,Spring,0,1,15,14,1,cold,3 gentle breeze,3 good
2024-04-14,14,Apr,Spring,0,1,10,27,1,warm,2 light breeze,3 good
2024-04-15,10,Apr,Spring,0,1,16,8,1,cold,3 gentle breeze,2 okish
2024-04-16,10,Apr,Spring,1,0,46,-58,0,cold,6 strong breeze,0 very bad
2024-04-17,9,Apr,Spring,0,1,15,24,1,cold,3 gentle breeze,3 good
2024-04-18,5,Apr,Spring,0,1,25,-21,1,cold,4 moderate breeze,1 bad
2024-04-19,8,Apr,Spring,0,1,15,16,1,cold,3 gentle breeze,3 good
2024-04-20,10,Apr,Spring,0,1,31,-39,1,cold,5 fresh breeze,0 very bad
2024-04-21,12,Apr,Spring,0,1,1,26,1,warm,0 calm,3 good
2024-04-22,12,Apr,Spring,0,1,5,18,1,warm,1 light air,3 good
2024-04-23,13,Apr,Spring,0,1,3,13,1,warm,1 light air,3 good
2024-04-24,10,Apr,Spring,0,1,25,-35,1,cold,4 moderate breeze,0 very bad
2024-04-25,8,Apr,Spring,0,1,23,-33,0,cold,4 moderate breeze,0 very bad
2024-04-26,11,Apr,Spring,0,1,2,16,1,warm,1 light air,3 good
2024-04-27,11,Apr,Spring,0,1,6,10,1,warm,2 light breeze,2 okish
2024-04-28,9,Apr,Spring,0,1,25,-32,1,cold,4 moderate breeze,0 very bad
2024-04-29,14,Apr,Spring,0,1,3,7,1,warm,1 light air,2 okish
2024-04-30,6,Apr,Spring,0,1,30,-33,0,cold,5 fresh breeze,0 very bad
2024-05-01,9,May,Spring,0,1,19,21,1,cold,3 gentle breeze,3 good
2024-05-02,13,May,Spring,0,1,5,24,1,warm,1 light air,3 good
2024-05-03,15,May,Spring,0,1,10,41,1,warm,2 light breeze,4 very good
2024-05-04,11,May,Spring,0,1,1,24,1,warm,0 calm,3 good
2024-05-05,9,May,Spring,0,1,17,25,1,cold,3 gentle breeze,3 good
2024-05-06,10,May,Spring,0,1,30,-40,0,cold,5 fresh breeze,0 very bad
2024-05-07,15,May,Spring,0,1,5,37,1,warm,1 light air,4 very good
2024-05-08,12,May,Spring,0,1,6,9,1,warm,2 light breeze,2 okish
2024-05-09,16,May,Spring,1,0,26,-23,0,warm,4 moderate breeze,1 bad
2024-05-10,15,May,Spring,0,1,5,32,1,warm,1 light air,4 very good
2024-05-11,17,May,Spring,0,1,2,54,1,warm,1 light air,4 very good
2024-05-12,17,May,Spring,0,1,4,23,1,warm,1 light air,3 good
2024-05-13,16,May,Spring,1,0,22,-14,1,warm,4 moderate breeze,1 bad
2024-05-14,8,May,Spring,0,1,21,-14,0,cold,4 moderate breeze,1 bad
2024-05-15,17,May,Spring,0,1,4,45,1,warm,1 light air,4 very good
2024-05-16,12,May,Spring,0,1,5,20,1,warm,1 light air,3 good
2024-05-17,8,May,Spring,1,0,52,-34,0,cold,6 strong breeze,0 very bad
2024-05-18,17,May,Spring,0,1,6,35,1,warm,2 light breeze,4 very good
2024-05-19,14,May,Spring,0,1,9,16,1,warm,2 light breeze,3 good
2024-05-20,17,May,Spring,0,1,2,34,1,warm,1 light air,4 very good
2024-05-21,10,May,Spring,0,1,14,19,1,cold,3 gentle breeze,3 good
2024-05-22,14,May,Spring,0,1,5,27,1,warm,1 light air,3 good
2024-05-23,17,May,Spring,0,1,6,47,1,warm,2 light breeze,4 very good
2024-05-24,8,May,Spring,0,1,33,-22,1,cold,5 fresh breeze,1 bad
2024-05-25,12,May,Spring,0,1,10,26,1,warm,2 light breeze,3 good
2024-05-26,17,May,Spring,0,1,8,46,1,warm,2 light breeze,4 very good
2024-05-27,11,May,Spring,0,1,4,22,1,warm,1 light air,3 good
